Building Engine...
Starting Main Loop
         253430411 function calls (250898655 primitive calls) in 169.245 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 {method 'dot' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 resource_management_scene.py:792(__init__)
       27    0.000    0.000    0.000    0.000 _add_newdocs.py:6824(<genexpr>)
        1    0.000    0.000    0.000    0.000 _dtype_ctypes.py:24(<module>)
        1    0.000    0.000    0.000    0.000 component_entity_behavior.py:180(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:358(__getattr__)
        1    0.000    0.000    0.000    0.000 builder.py:84(buildPhysicsComponentSystem)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4294(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:2442(Distribution)
       24    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
        2    0.000    0.000    0.000    0.000 datetime.py:688(__new__)
        8    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
       13    0.000    0.000    0.000    0.000 _internal.py:886(npy_ctypes_check)
        1    0.000    0.000    0.000    0.000 builder.py:173(setupSceneResourceManager)
        1    0.000    0.000    0.000    0.000 threading.py:738(Thread)
        1    0.000    0.000    0.000    0.000 datetime.py:1360(datetime)
       14    0.000    0.000    0.000    0.000 mixins.py:30(_reflected_binary_method)
       13    0.000    0.000    0.000    0.000 mixins.py:40(_inplace_binary_method)
       28    0.000    0.000    0.000    0.000 _weakrefset.py:52(_commit_removals)
        1    0.000    0.000    0.000    0.000 <string>:5(_Version)
        1    0.000    0.000    0.000    0.000 calendar.py:52(<listcomp>)
        7    0.000    0.000    0.000    0.000 pyparsing.py:4784(tokenMap)
        1    0.000    0.000    0.000    0.000 input_handler.py:82(__init__)
        1    0.000    0.000    0.000    0.000 <string>:5(uname_result)
        3    0.000    0.000    0.000    0.000 resource_management_scene.py:770(__init__)
        1    0.000    0.000    0.000    0.000 specifiers.py:21(BaseSpecifier)
        1    0.000    0.000    0.000    0.000 main.py:71(GameEngine)
        2    0.000    0.000    0.000    0.000 resource_management_entity.py:67(__init__)
        2    0.000    0.000    0.000    0.000 tokenize.py:385(find_cookie)
       14    0.000    0.000    0.000    0.000 _string_helpers.py:44(english_upper)
        2    0.000    0.000    0.000    0.000 component_scene_panorama.py:10(__init__)
        5    0.000    0.000    0.000    0.000 resource_management_entity.py:30(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3110(__init__)
        1    0.000    0.000    0.000    0.000 <string>:5(FullArgSpec)
       45    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
       86    0.000    0.000    0.000    0.000 _compat_pickle.py:167(<genexpr>)
        1    0.000    0.000    0.000    0.000 warnings.py:143(simplefilter)
       24    0.000    0.000    0.000    0.000 __init__.py:913(_added_new)
       12    0.000    0.000    0.000    0.000 opcode.py:43(name_op)
       13    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 <string>:5(TokenInfo)
        6    0.000    0.000    0.000    0.000 six.py:126(__init__)
       27    0.000    0.000    0.000    0.000 pathlib.py:120(<genexpr>)
        1    0.000    0.000    0.000    0.000 polynomial.py:1005(poly1d)
        1    0.000    0.000    0.000    0.000 builder.py:138(setupGameStates)
        1    0.000    0.000    0.000    0.000 decoder.py:283(__init__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2922(__str__)
        1    0.000    0.000    0.000    0.000 weakref.py:102(__init__)
        1    0.000    0.000    0.000    0.000 chebyshev.py:2118(Chebyshev)
        1    0.000    0.000    0.000    0.000 builder.py:31(buildEntityResourceManager)
        1    0.000    0.000    0.000    0.000 component_entity_physics.py:358(__init__)
        1    0.000    0.000    0.000    0.000 <string>:5(ParseResult)
        1    0.000    0.000    0.000    0.000 <string>:5(FrameInfo)
        1    0.000    0.000    0.000    0.000 threading.py:357(notify_all)
        1    0.000    0.000    0.000    0.000 defmatrix.py:74(matrix)
        1    0.000    0.000    0.000    0.000 case.py:388(__init__)
        1    0.000    0.000    0.000    0.000 input_handler.py:5(CONTROL_INPUT)
        2    0.000    0.000    0.000    0.000 resource_management_scene.py:743(__init__)
       44    0.000    0.000    0.000    0.000 version.py:54(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:365(__getitem__)
        1    0.000    0.000    0.000    0.000 numbers.py:147(Real)
        1    0.000    0.000    0.000    0.000 socket.py:133(socket)
       69    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        1    0.000    0.000    0.000    0.000 {built-in method numpy.copyto}
        1    0.000    0.000    0.000    0.000 pyparsing.py:3143(__init__)
        1    0.000    0.000    0.000    0.000 <string>:5(SplitResult)
        1    0.000    0.000    0.000    0.000 builder.py:93(buildSceneResourceManager)
        3    0.000    0.000    0.000    0.000 six.py:195(load_module)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 sprite.py:613(LayeredUpdates)
       50    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 input_handler.py:89(initializeJoysticks)
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x16F23E40}
       42    0.000    0.000    0.000    0.000 {method 'end' of '_sre.SRE_Match' objects}
        3    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        1    0.000    0.000    0.000    0.000 _inspect.py:7(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3158(__init__)
        1    0.000    0.000    0.000    0.000 defchararray.py:1824(chararray)
        1    0.000    0.000    0.000    0.000 <string>:5(SelectorKey)
        1    0.000    0.000    0.000    0.000 <string>:5(Traceback)
        2    0.000    0.000    0.000    0.000 arrayprint.py:1571(set_string_function)
        1    0.000    0.000    0.000    0.000 __init__.py:750(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4119(__init__)
       10    0.000    0.000    0.000    0.000 _policybase.py:104(<genexpr>)
       38    0.000    0.000    0.000    0.000 enum.py:628(<lambda>)
       21    0.000    0.000    0.000    0.000 enum.py:179(<genexpr>)
       16    0.000    0.000    0.000    0.000 codecs.py:259(__init__)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:657(get)
        1    0.000    0.000    0.000    0.000 pickle.py:345(_Pickler)
        5    0.000    0.000    0.000    0.000 resource_management.py:130(__init__)
        2    0.000    0.000    0.000    0.000 resource_management_entity.py:60(__init__)
        8    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        1    0.000    0.000    0.000    0.000 resource_management_entity.py:53(__init__)
        5    0.000    0.000    0.000    0.000 resource_management_scene.py:823(__init__)
        7    0.000    0.000    0.000    0.000 opcode.py:47(jrel_op)
        1    0.000    0.000    0.000    0.000 <string>:5(usage)
        1    0.000    0.000    0.000    0.000 legendre.py:1804(Legendre)
        1    0.000    0.000    0.000    0.000 __init__.py:1008(FileHandler)
        1    0.000    0.000    0.000    0.000 <string>:5(ArgInfo)
        4    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        1    0.000    0.000    0.000    0.000 <string>:5(ArgSpec)
        1    0.000    0.000    0.000    0.000 render.py:10(__init__)
        1    0.000    0.000    0.000    0.000 resource_management_scene.py:878(__init__)
        1    0.000    0.000    0.000    0.000 <string>:5(Attribute)
        1    0.000    0.000    0.000    0.000 hermite.py:1819(Hermite)
        1    0.000    0.000    0.000    0.000 <string>:5(ClosureVars)
        2    0.000    0.000    0.000    0.000 helper.py:253(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:301(ParseResults)
        1    0.000    0.000    0.000    0.000 main.py:72(__init__)
        1    0.000    0.000    0.000    0.000 datetime.py:658(date)
        1    0.000    0.000    0.000    0.000 resource_management_entity.py:173(__init__)
        1    0.000    0.000    0.000    0.000 _policybase.py:112(Policy)
        1    0.000    0.000    0.000    0.000 laguerre.py:1769(Laguerre)
        1    0.000    0.000    0.000    0.000 zipfile.py:1040(ZipFile)
        1    0.000    0.000    0.000    0.000 <string>:5(Match)
        3    0.000    0.000    0.000    0.000 resource_management.py:92(setTagId)
        1    0.000    0.000    0.000    0.000 specifiers.py:78(_IndividualSpecifier)
        1    0.000    0.000    0.000    0.000 quopri.py:3(<module>)
        2    0.000    0.000    0.000    0.000 pyparsing.py:645(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:83(__init__)
        7    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
        1    0.000    0.000    0.000    0.000 tempfile.py:629(SpooledTemporaryFile)
       17    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
        1    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
        1    0.000    0.000    0.000    0.000 __init__.py:544(WorkingSet)
        1    0.000    0.000    0.000    0.000 <string>:5(Arguments)
        1    0.000    0.000    0.000    0.000 six.py:469(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 sysconfig.py:604(get_platform)
        1    0.000    0.000    0.000    0.000 <string>:5(DefragResult)
        1    0.000    0.000    0.000    0.000 plistlib.py:764(_BinaryPlistWriter)
        1    0.000    0.000    0.000    0.000 _compat.py:4(<module>)
        1    0.000    0.000    0.000    0.000 info.py:156(<module>)
        1    0.000    0.000    0.000    0.000 <string>:5(_LoggingWatcher)
        1    0.000    0.000    0.000    0.000 random.py:71(Random)
        1    0.000    0.000    0.000    0.000 calendar.py:69(_localized_day)
        7    0.000    0.000    0.000    0.000 enum.py:335(__members__)
        1    0.000    0.000    0.000    0.000 pathlib.py:982(Path)
        3    0.000    0.000    0.000    0.000 numeric.py:3054(__init__)
       43    0.000    0.000    0.000    0.000 _compat_pickle.py:165(<genexpr>)
        1    0.000    0.000    0.000    0.000 builder.py:106(setupBehaviorState)
        1    0.000    0.000    0.000    0.000 datetime.py:336(timedelta)
        1    0.000    0.000    0.000    0.000 core.py:1328(make_mask_descr)
        1    0.000    0.000    0.000    0.000 inspect.py:2403(Parameter)
        1    0.000    0.000    0.000    0.000 <string>:5(manifest_mod)
        1    0.000    0.000    0.000    0.000 behavior_states.py:117(__init__)
        1    0.000    0.000    0.000    0.000 inspect.py:2684(Signature)
        1    0.000    0.000    0.000    0.000 __about__.py:4(<module>)
        3    0.000    0.000    0.000    0.000 {built-in method pygame.key.get_pressed}
        1    0.000    0.000    0.000    0.000 threading.py:893(_set_tstate_lock)
        1    0.000    0.000    0.000    0.000 datetime.py:1023(time)
       26    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.set_string_function}
       31    0.000    0.000    0.000    0.000 enum.py:866(<lambda>)
        1    0.000    0.000    0.000    0.000 threading.py:334(notify)
        1    0.000    0.000    0.000    0.000 builder.py:81(buildPanoramaComponentSystem)
        1    0.000    0.000    0.000    0.000 builder.py:87(buildSpriteImageManager)
        1    0.000    0.000    0.000    0.000 event_handler.py:77(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1599(ZipProvider)
        4    0.000    0.000    0.000    0.000 {built-in method _codecs.charmap_encode}
        2    0.000    0.000    0.000    0.000 six.py:159(_resolve)
        1    0.000    0.000    0.000    0.000 _globals.py:67(__new__)
       23    0.000    0.000    0.000    0.000 overrides.py:179(array_function_from_dispatcher)
       28    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
       10    0.000    0.000    0.000    0.000 _pytesttester.py:72(__init__)
        1    0.000    0.000    0.000    0.000 core.py:1314(_replace_dtype_fields)
        6    0.000    0.000    0.000    0.000 opcode.py:51(jabs_op)
       34    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
        1    0.000    0.000    0.000    0.000 py31compat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1588(LoggerAdapter)
       12    0.000    0.000    0.000    0.000 __init__.py:15(search_path)
        2    0.000    0.000    0.000    0.000 threading.py:74(RLock)
        1    0.000    0.000    0.000    0.000 builder.py:99(buildTilemapComponentSystem)
        1    0.000    0.000    0.000    0.000 subprocess.py:542(Popen)
        1    0.000    0.000    0.000    0.000 __init__.py:1580(__init__)
       29    0.000    0.000    0.000    0.000 signal.py:17(<lambda>)
        1    0.000    0.000    0.000    0.000 builder.py:24(GameEngineBuilder)
        8    0.000    0.000    0.000    0.000 resource_management_scene.py:785(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:10(__init__)
        1    0.000    0.000    0.000    0.000 parse.py:142(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 _iotools.py:270(NameValidator)
       32    0.000    0.000    0.000    0.000 __init__.py:2476(_reload_version)
        1    0.000    0.000    0.000    0.000 selectors.py:79(BaseSelector)
       46    0.000    0.000    0.000    0.000 pyparsing.py:1343(postParse)
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
        1    0.000    0.000    0.000    0.000 builder.py:115(setupComponent)
        2    0.000    0.000    0.000    0.000 pyparsing.py:621(__getattr__)
        5    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
       28    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        1    0.000    0.000    0.000    0.000 info.py:83(<module>)
        1    0.000    0.000    0.000    0.000 info.py:184(<module>)
        2    0.000    0.000    0.000    0.000 core.py:6347(__setattr__)
        1    0.000    0.000    0.000    0.000 builder.py:96(buildSpriteComponentSystem)
        3    0.000    0.000    0.000    0.000 six.py:209(is_package)
        2    0.000    0.000    0.000    0.000 pyparsing.py:1530(resetCache)
       12    0.000    0.000    0.000    0.000 {method 'groupdict' of '_sre.SRE_Match' objects}
        1    0.000    0.000    0.000    0.000 numeric.py:3069(_setdef)
        2    0.000    0.000    0.000    0.000 getlimits.py:522(max)
        8    0.000    0.000    0.000    0.000 getlimits.py:92(_register_type)
        1    0.000    0.000    0.000    0.000 info.py:34(<module>)
        1    0.000    0.000    0.000    0.000 warnings.py:449(__enter__)
        1    0.000    0.000    0.000    0.000 sprite.py:1223(GroupSingle)
        1    0.000    0.000    0.000    0.000 __init__.py:1117(ResourceManager)
        8    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        9    0.000    0.000    0.000    0.000 __future__.py:79(__init__)
       16    0.000    0.000    0.000    0.000 _dtype.py:36(_kind_name)
        3    0.000    0.000    0.000    0.000 component_scene_tilemap.py:254(getSceneComponents)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2342(NoMatch)
        3    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
       14    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
        1    0.000    0.000    0.000    0.000 specifiers.py:589(SpecifierSet)
       18    0.000    0.000    0.000    0.000 pyparsing.py:435(__bool__)
        1    0.000    0.000    0.000    0.000 pathlib.py:126(<setcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:798(createLock)
        1    0.000    0.000    0.000    0.000 __init__.py:1266(__init__)
       18    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        1    0.000    0.000    0.000    0.000 weakref.py:354(__init__)
        1    0.000    0.000    0.000    0.000 bz2.py:32(BZ2File)
        1    0.000    0.000    0.000    0.000 core.py:6255(MaskedConstant)
        3    0.000    0.000    0.000    0.000 component_system.py:26(__init__)
        1    0.000    0.000    0.000    0.000 handler.py:47(ContentHandler)
        1    0.000    0.000    0.000    0.000 compat.py:13(geterror)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        1    0.000    0.000    0.000    0.000 argparse.py:1220(_ActionsContainer)
        1    0.000    0.000    0.000    0.000 __init__.py:1375(NullProvider)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:63(<setcomp>)
        1    0.000    0.000    0.000    0.000 core.py:1282(_replace_dtype_fields_recursive)
        1    0.000    0.000    0.000    0.000 calendar.py:72(<listcomp>)
        1    0.000    0.000    0.000    0.000 _internal.py:288(_ctypes)
        1    0.000    0.000    0.000    0.000 core.py:6059(mvoid)
        1    0.000    0.000    0.000    0.000 __init__.py:219(_acquireLock)
        1    0.000    0.000    0.000    0.000 __init__.py:760(Handler)
        1    0.000    0.000    0.000    0.000 __init__.py:1251(Logger)
       17    0.000    0.000    0.000    0.000 resource_management.py:65(__init__)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:753(is_package)
        3    0.000    0.000    0.000    0.000 index_tricks.py:310(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3873(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4122(__lshift__)
        1    0.000    0.000    0.000    0.000 codecs.py:308(__init__)
        1    0.000    0.000    0.000    0.000 loader.py:66(TestLoader)
        1    0.000    0.000    0.000    0.000 builder.py:37(buildGameStates)
        1    0.000    0.000    0.000    0.000 zipfile.py:966(_ZipWriteFile)
        1    0.000    0.000    0.000    0.000 subprocess.py:60(CalledProcessError)
       16    0.000    0.000    0.000    0.000 pyparsing.py:294(__getitem__)
        4    0.000    0.000    0.000    0.000 mixins.py:55(_unary_method)
        6    0.000    0.000    0.000    0.000 pyparsing.py:483(haskeys)
        1    0.000    0.000    0.000    0.000 threading.py:566(Barrier)
        1    0.000    0.000    0.000    0.000 argparse.py:1581(ArgumentParser)
        1    0.000    0.000    0.000    0.000 component_scene_panorama.py:275(__init__)
        2    0.000    0.000    0.000    0.000 component_scene_tilemap.py:173(__init__)
        5    0.000    0.000    0.000    0.000 six.py:181(_get_module)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:252(__subclasshook__)
        1    0.000    0.000    0.000    0.000 _internal.py:216(_getintp_ctype)
        1    0.000    0.000    0.000    0.000 extras.py:1489(__init__)
        1    0.000    0.000    0.000    0.000 main.py:49(TestProgram)
        2    0.000    0.000    0.000    0.000 resource_management.py:75(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1275(addCondition)
       21    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
        1    0.000    0.000    0.000    0.000 sprite.py:284(AbstractGroup)
        1    0.000    0.000    0.000    0.000 numbers.py:267(Rational)
        1    0.000    0.000    0.000    0.000 appdirs.py:365(AppDirs)
        1    0.000    0.000    0.000    0.000 sprite.py:221(DirtySprite)
        1    0.000    0.000    0.000    0.000 __init__.py:470(__init__)
        1    0.000    0.000    0.000    0.000 component_scene_tilemap.py:243(__init__)
        1    0.000    0.000    0.000    0.000 selectors.py:205(_BaseSelectorImpl)
        2    0.000    0.000    0.000    0.000 {built-in method math.log}
        4    0.000    0.000    0.000    0.000 core.py:3349(dtype)
        1    0.000    0.000    0.000    0.000 xmlreader.py:189(InputSource)
        3    0.000    0.000    0.000    0.000 datetime.py:1972(_create)
        1    0.000    0.000    0.000    0.000 parse.py:348(_fix_result_transcoding)
        1    0.000    0.000    0.000    0.000 utils.py:1965(suppress_warnings)
        1    0.000    0.000    0.000    0.000 resource_management.py:161(__init__)
        1    0.000    0.000    0.000    0.000 plistlib.py:312(_PlistParser)
        1    0.000    0.000    0.000    0.000 socket.py:543(SocketIO)
        1    0.000    0.000    0.000    0.000 version.py:72(LegacyVersion)
        2    0.000    0.000    0.000    0.000 functools.py:448(lru_cache)
        3    0.000    0.000    0.000    0.000 datetime.py:40(_days_before_year)
        1    0.000    0.000    0.000    0.000 pathlib.py:127(<setcomp>)
        2    0.000    0.000    0.000    0.000 utils.py:70(__init__)
        1    0.000    0.000    0.000    0.000 runner.py:29(TextTestResult)
        1    0.000    0.000    0.000    0.000 tempfile.py:777(TemporaryDirectory)
        2    0.000    0.000    0.000    0.000 component_entity_behavior.py:228(updateControlInputState)
        1    0.000    0.000    0.000    0.000 game_states.py:54(GameStateBase)
        1    0.000    0.000    0.000    0.000 component_entity_sprite.py:247(__init__)
        2    0.000    0.000    0.000    0.000 component_scene_panorama.py:283(getSceneComponents)
        1    0.000    0.000    0.000    0.000 __init__.py:245(VersionConflict)
        1    0.000    0.000    0.000    0.000 zipfile.py:295(ZipInfo)
        1    0.000    0.000    0.000    0.000 calendar.py:129(Calendar)
        1    0.000    0.000    0.000    0.000 inspect.py:2554(BoundArguments)
        2    0.000    0.000    0.000    0.000 pyparsing.py:437(__iter__)
       15    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        2    0.000    0.000    0.000    0.000 tokenize.py:114(maybe)
        3    0.000    0.000    0.000    0.000 __init__.py:477(CFunctionType)
        1    0.000    0.000    0.000    0.000 arrayterator.py:20(Arrayterator)
        1    0.000    0.000    0.000    0.000 difflib.py:1703(HtmlDiff)
        1    0.000    0.000    0.000    0.000 __init__.py:1143(Manager)
        5    0.000    0.000    0.000    0.000 utility.py:182(_setPtrType)
        5    0.000    0.000    0.000    0.000 resource_management_entity.py:46(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1519(_register)
        1    0.000    0.000    0.000    0.000 __init__.py:4(VendorImporter)
        1    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
       15    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 traceback.py:223(FrameSummary)
        1    0.000    0.000    0.000    0.000 traceback.py:426(TracebackException)
        1    0.000    0.000    0.000    0.000 getlimits.py:444(iinfo)
        1    0.000    0.000    0.000    0.000 npyio.py:122(NpzFile)
        1    0.000    0.000    0.000    0.000 suite.py:16(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 feedparser.py:136(FeedParser)
        2    0.000    0.000    0.000    0.000 enum.py:535(_generate_next_value_)
        1    0.000    0.000    0.000    0.000 __init__.py:228(_releaseLock)
        1    0.000    0.000    0.000    0.000 resource_management_scene.py:868(SceneResourceManager)
        1    0.000    0.000    0.000    0.000 __init__.py:290(DistributionNotFound)
        5    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
        7    0.000    0.000    0.000    0.000 _collections_abc.py:392(__subclasshook__)
        1    0.000    0.000    0.000    0.000 threading.py:369(Semaphore)
        3    0.000    0.000    0.000    0.000 __init__.py:342(_FuncPtr)
        1    0.000    0.000    0.000    0.000 index_tricks.py:300(AxisConcatenator)
        1    0.000    0.000    0.000    0.000 _datasource.py:269(DataSource)
        3    0.000    0.000    0.000    0.000 core.py:1361(getmask)
        3    0.000    0.000    0.000    0.000 component_entity_physics.py:5(__init__)
        1    0.000    0.000    0.000    0.000 component_entity_physics.py:357(PhysicsComponentSystem)
        1    0.000    0.000    0.000    0.000 resource_management_scene.py:531(__init__)
        1    0.000    0.000    0.000    0.000 resource_management_entity.py:166(EntityResourceManager)
        1    0.000    0.000    0.000    0.000 __init__.py:2938(Requirement)
        6    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 traceback.py:310(StackSummary)
        1    0.000    0.000    0.000    0.000 threading.py:87(_RLock)
        5    0.000    0.000    0.000    0.000 datetime.py:45(_days_in_month)
        1    0.000    0.000    0.000    0.000 _compression.py:9(BaseStream)
        1    0.000    0.000    0.000    0.000 loader.py:76(__init__)
        1    0.000    0.000    0.000    0.000 subprocess.py:97(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 sprite.py:106(Sprite)
        1    0.000    0.000    0.000    0.000 queue.py:21(Queue)
        1    0.000    0.000    0.000    0.000 index_tricks.py:515(__init__)
        1    0.000    0.000    0.000    0.000 _compression.py:33(DecompressReader)
        1    0.000    0.000    0.000    0.000 _policybase.py:271(Compat32)
        1    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        4    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        1    0.000    0.000    0.000    0.000 warnings.py:468(__exit__)
        1    0.000    0.000    0.000    0.000 tokenize.py:113(any)
        3    0.000    0.000    0.000    0.000 __init__.py:99(CFunctionType)
        6    0.000    0.000    0.000    0.000 case.py:420(addTypeEqualityFunc)
        1    0.000    0.000    0.000    0.000 utility.py:4(Ptr)
        1    0.000    0.000    0.000    0.000 component_entity_sprite.py:8(SpriteInstance)
        1    0.000    0.000    0.000    0.000 xmlreader.py:11(XMLReader)
        1    0.000    0.000    0.000    0.000 feedparser.py:45(BufferedSubFile)
        1    0.000    0.000    0.000    0.000 pyparsing.py:291(_ParseResultsWithOffset)
        8    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
        1    0.000    0.000    0.000    0.000 weakref.py:288(update)
        1    0.000    0.000    0.000    0.000 warnings.py:428(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:242(__exit__)
        1    0.000    0.000    0.000    0.000 threading.py:203(Condition)
        1    0.000    0.000    0.000    0.000 utils.py:994(SafeEval)
        1    0.000    0.000    0.000    0.000 difflib.py:43(SequenceMatcher)
        1    0.000    0.000    0.000    0.000 component_entity_physics.py:291(EntityPhysicsComponent)
        1    0.000    0.000    0.000    0.000 component_entity_behavior.py:179(BehaviorComponentSystem)
        1    0.000    0.000    0.000    0.000 behavior_states_base.py:5(BehaviorStateBase)
        1    0.000    0.000    0.000    0.000 encoder.py:104(__init__)
        1    0.000    0.000    0.000    0.000 xmlreader.py:278(AttributesImpl)
        1    0.000    0.000    0.000    0.000 zipfile.py:737(ZipExtFile)
        1    0.000    0.000    0.000    0.000 _policybase.py:18(_PolicyBase)
        1    0.000    0.000    0.000    0.000 charset.py:167(Charset)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2398(Keyword)
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        9    0.000    0.000    0.000    0.000 enum.py:597(value)
        3    0.000    0.000    0.000    0.000 copyreg.py:22(constructor)
        1    0.000    0.000    0.000    0.000 sprite.py:948(LayeredDirty)
        1    0.000    0.000    0.000    0.000 tokenize.py:99(TokenInfo)
        1    0.000    0.000    0.000    0.000 threading.py:239(__enter__)
        7    0.000    0.000    0.000    0.000 _inspect.py:144(<lambda>)
        1    0.000    0.000    0.000    0.000 pathlib.py:274(_PosixFlavour)
        1    0.000    0.000    0.000    0.000 records.py:305(recarray)
        1    0.000    0.000    0.000    0.000 index_tricks.py:251(__init__)
        1    0.000    0.000    0.000    0.000 _datasource.py:627(Repository)
        6    0.000    0.000    0.000    0.000 core.py:844(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:1443(MAxisConcatenator)
       10    0.000    0.000    0.000    0.000 case.py:1316(_deprecate)
        1    0.000    0.000    0.000    0.000 suite.py:92(TestSuite)
        2    0.000    0.000    0.000    0.000 component_system.py:36(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1500(DefaultProvider)
        1    0.000    0.000    0.000    0.000 header.py:541(_Accumulator)
        1    0.000    0.000    0.000    0.000 selectors.py:290(SelectSelector)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:203(AddrlistClass)
        1    0.000    0.000    0.000    0.000 dis.py:416(Bytecode)
        6    0.000    0.000    0.000    0.000 six.py:189(__get_module)
        1    0.000    0.000    0.000    0.000 pyparsing.py:182(ParseBaseException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3215(ParseExpression)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:72(_check_methods)
        6    0.000    0.000    0.000    0.000 _type_aliases.py:113(<genexpr>)
        1    0.000    0.000    0.000    0.000 index_tricks.py:545(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:426(Formatter)
        1    0.000    0.000    0.000    0.000 tempfile.py:136(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 resource_management_scene.py:154(TiledXmlHandler)
        1    0.000    0.000    0.000    0.000 resource_management_scene.py:854(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:277(ContextualVersionConflict)
