3
         812471 function calls (800302 primitive calls) in 77.448 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        9    0.000    0.000    0.000    0.000 pyparsing.py:3976(__str__)
       24    0.000    0.000    0.000    0.000 __init__.py:2209(_is_unpacked_egg)
        4    0.000    0.000    0.000    0.000 {built-in method _locale._getdefaultlocale}
       24    0.000    0.000    0.000    0.000 tokenize.py:148(<listcomp>)
        2    0.000    0.000    0.000    0.000 _collections_abc.py:664(__contains__)
      112    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1202(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1931(__xor__)
      102    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:669(create_module)
        2    0.000    0.000    0.000    0.000 tokenize.py:385(find_cookie)
      127    0.000    0.000    0.000    0.000 six.py:88(__init__)
        1    0.000    0.000    0.000    0.000 random.py:71(Random)
        4    0.000    0.000    0.000    0.000 {built-in method now}
        1    0.000    0.000    0.000    0.000 setup.py:24(playerFactory)
        2    0.000    0.000    0.000    0.000 pyparsing.py:4173(copy)
       20    0.000    0.000    0.000    0.000 tokenize.py:112(group)
        3    0.000    0.000    0.000    0.000 __init__.py:2675(<listcomp>)
      141    0.000    0.000    0.000    0.000 pyparsing.py:3502(<genexpr>)
        3    0.000    0.000    0.000    0.000 input.py:67(setInputBehavior)
       28    0.000    0.000    0.000    0.000 signal.py:10(<lambda>)
        9    0.000    0.000    0.000    0.000 pyparsing.py:3740(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3417(__init__)
        1    0.000    0.000    0.000    0.000 menu_test01.py:1(<module>)
       48    0.000    0.000    0.000    0.000 version.py:207(<genexpr>)
       13    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:736(exec_module)
        3    0.000    0.000    0.000    0.000 datetime.py:1368(__new__)
        1    0.000    0.000    0.000    0.000 pprint.py:98(PrettyPrinter)
        1    0.000    0.000    0.000    0.000 __init__.py:1026(Environment)
       36    0.000    0.000    0.000    0.000 pyparsing.py:186(__init__)
        2    0.000    0.000    0.000    0.000 sound.py:94(stopSound)
        2    0.000    0.000    0.000    0.000 __init__.py:1445(__init__)
        2    0.000    0.000    0.000    0.000 os.py:664(__getitem__)
       95    0.000    0.000    0.000    0.000 pyparsing.py:180(<genexpr>)
        1    0.000    0.000    0.000    0.000 calendar.py:50(_localized_month)
       67    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 sprite.py:613(LayeredUpdates)
        1    0.000    0.000    0.000    0.000 decoder.py:283(__init__)
       23    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        1    0.000    0.000    0.000    0.000 render.py:12(Renderer)
        6    0.000    0.000    0.000    0.000 _policybase.py:94(_append_doc)
        3    0.000    0.000    0.000    0.000 __init__.py:83(__init__)
        1    0.000    0.000    0.000    0.000 specifiers.py:21(BaseSpecifier)
        3    0.000    0.000    0.000    0.000 pyparsing.py:2335(__init__)
        1    0.000    0.000    0.000    0.000 sysfont.py:21(<module>)
        1    0.000    0.000    0.000    0.000 input.py:129(menuAction)
        7    0.000    0.000    0.000    0.000 sound.py:8(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:254(get_supported_platform)
        1    0.000    0.000    0.000    0.000 posixpath.py:11(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:498(__init__)
       77    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        5    0.000    0.000    0.000    0.000 re.py:249(escape)
        1    0.000    0.000    0.000    0.000 _compat.py:4(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
       15    0.000    0.000    0.000    0.000 _weakrefset.py:81(add)
       24    0.000    0.000    0.000    0.000 pyparsing.py:388(__getitem__)
       65    0.000    0.000    0.000    0.000 pyparsing.py:2118(streamline)
        2    0.000    0.000    0.000    0.000 {built-in method pygame.mixer.stop}
        1    0.000    0.000    0.000    0.000 threading.py:512(set)
        7    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        1    0.000    0.000    0.000    0.000 <string>:5(TokenInfo)
       37    0.000    0.000    0.000    0.000 {built-in method _imp.exec_dynamic}
        3    0.000    0.000    0.000    0.000 {method 'fetchone' of 'sqlite3.Cursor' objects}
        7    0.000    0.000    0.000    0.000 enum.py:310(__getattr__)
        1    0.000    0.000    0.000    0.000 __init__.py:461(get_build_platform)
        1    0.000    0.000    0.000    0.000 base64.py:3(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:215(__init__)
        9    0.000    0.000    0.000    0.000 __init__.py:2604(__getattr__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3020(__init__)
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x0856ED68}
       25    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 pyparsing.py:3327(And)
        1    0.000    0.000    0.000    0.000 compat.py:2(<module>)
        2    0.000    0.000    0.000    0.000 sound.py:52(stopSong)
        5    0.000    0.000    0.000    0.000 datetime.py:278(_check_date_fields)
        4    0.000    0.000    0.000    0.000 {method 'timetuple' of 'datetime.date' objects}
       10    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
       48    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
       17    0.000    0.000    0.000    0.000 pyparsing.py:2710(charsAsStr)
        7    0.000    0.000    0.000    0.000 ntpath.py:43(normcase)
       12    0.000    0.000    0.000    0.000 pyparsing.py:2390(parseImpl)
        1    0.000    0.000    0.000    0.000 setup.py:35(eventHandlerFactory)
       11    0.000    0.000    0.000    0.000 _weakrefset.py:20(__enter__)
        1    0.000    0.000    0.000    0.000 os.py:44(<listcomp>)
        1    0.000    0.000    0.000    0.000 functools.py:479(decorating_function)
        1    0.000    0.000    0.000    0.000 threading.py:738(Thread)
        2    0.000    0.000    0.000    0.000 charset.py:211(__init__)
       78    0.000    0.000    0.000    0.000 pyparsing.py:2011(leaveWhitespace)
        6    0.000    0.000    0.000    0.000 {method 'sub' of '_sre.SRE_Pattern' objects}
        1    0.000    0.000    0.000    0.000 datetime.py:1360(datetime)
        1    0.000    0.000    0.000    0.000 __init__.py:358(__getattr__)
        1    0.000    0.000    0.000    0.000 warnings.py:159(_add_filter)
        1    0.000    0.000    0.000    0.000 calendar.py:52(<listcomp>)
        2    0.000    0.000    0.000    0.000 pyparsing.py:3962(parseImpl)
        9    0.000    0.000    0.000    0.000 pyparsing.py:3800(__str__)
       34    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        1    0.000    0.000    0.000    0.000 sprite.py:284(AbstractGroup)
        4    0.000    0.000    0.000    0.000 __init__.py:214(_declare_state)
       12    0.000    0.000    0.000    0.000 <string>:12(__new__)
        5    0.000    0.000    0.000    0.000 datetime.py:291(_check_time_fields)
        1    0.000    0.000    0.000    0.000 quopri.py:3(<module>)
        4    0.000    0.000    0.000    0.000 pyparsing.py:397(__setitem__)
        1    0.000    0.000    0.000    0.000 render.py:13(__init__)
        1    0.000    0.000    0.000    0.000 dbapi2.py:56(register_adapters_and_converters)
        9    0.000    0.000    0.000    0.000 __future__.py:79(__init__)
        7    0.000    0.000    0.000    0.000 enum.py:135(<dictcomp>)
        5    0.000    0.000    0.000    0.000 game.py:97(addEvent)
       16    0.000    0.000    0.000    0.000 __init__.py:2922(_get_mro)
        1    0.000    0.000    0.000    0.000 pyparsing.py:301(ParseResults)
        7    0.000    0.000    0.000    0.000 pyparsing.py:4784(tokenMap)
        1    0.000    0.000    0.000    0.000 contextlib.py:129(contextmanager)
        7    0.000    0.000    0.000    0.000 enum.py:65(__init__)
        2    0.000    0.000    0.000    0.000 datetime.py:1048(__new__)
        1    0.000    0.000    0.000    0.000 __init__.py:2402(Distribution)
        2    0.000    0.000    0.000    0.000 datetime.py:688(__new__)
        1    0.000    0.000    0.000    0.000 __init__.py:1560(DefaultProvider)
        1    0.000    0.000    0.000    0.000 {built-in method pygame.mixer_music.play}
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:47(_w_long)
       35    0.000    0.000    0.000    0.000 datetime.py:261(_check_int_field)
        6    0.000    0.000    0.000    0.000 {built-in method nt._getfullpathname}
       26    0.000    0.000    0.000    0.000 {method 'zfill' of 'str' objects}
        3    0.000    0.000    0.000    0.000 compat.py:13(geterror)
        1    0.000    0.000    0.000    0.000 input.py:23(__init__)
       24    0.000    0.000    0.000    0.000 version.py:244(<genexpr>)
       94    0.000    0.000    0.000    0.000 pyparsing.py:4849(<genexpr>)
        1    0.000    0.000    0.000    0.000 zipfile.py:1040(ZipFile)
        1    0.000    0.000    0.000    0.000 datetime.py:530(__neg__)
        1    0.000    0.000    0.000    0.000 socket.py:133(socket)
        1    0.000    0.000    0.000    0.000 <string>:5(_Version)
        1    0.000    0.000    0.000    0.000 _policybase.py:112(Policy)
        2    0.000    0.000    0.000    0.000 {built-in method pygame.mixer_music.stop}
        1    0.000    0.000    0.000    0.000 __init__.py:365(__getitem__)
        1    0.000    0.000    0.000    0.000 specifiers.py:78(_IndividualSpecifier)
       10    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
       10    0.000    0.000    0.000    0.000 functools.py:74(wraps)
        2    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        1    0.000    0.000    0.000    0.000 threading.py:357(notify_all)
        1    0.000    0.000    0.000    0.000 actors.py:24(__init__)
       19    0.000    0.000    0.000    0.000 ntpath.py:33(_get_bothseps)
        3    0.000    0.000    0.000    0.000 __init__.py:2157(fixup_namespace_packages)
        2    0.000    0.000    0.000    0.000 os.py:734(encodekey)
        1    0.000    0.000    0.000    0.000 game.py:7(Game)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2922(__str__)
        1    0.000    0.000    0.000    0.000 <string>:5(uname_result)
        1    0.000    0.000    0.000    0.000 plistlib.py:593(_BinaryPlistParser)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4294(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
        1    0.000    0.000    0.000    0.000 game.py:31(gameStartup)
        1    0.000    0.000    0.000    0.000 debug_constants.py:2(<module>)
        1    0.000    0.000    0.000    0.000 bz2.py:32(BZ2File)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3110(__init__)
       11    0.000    0.000    0.000    0.000 _weakrefset.py:52(_commit_removals)
        1    0.000    0.000    0.000    0.000 event.py:44(__init__)
        1    0.000    0.000    0.000    0.000 tempfile.py:629(SpooledTemporaryFile)
        6    0.000    0.000    0.000    0.000 six.py:126(__init__)
        1    0.000    0.000    0.000    0.000 __about__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4119(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 sysconfig.py:604(get_platform)
        1    0.000    0.000    0.000    0.000 __init__.py:629(WorkingSet)
        1    0.000    0.000    0.000    0.000 <string>:5(SelectorKey)
       38    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 game.py:8(__init__)
        1    0.000    0.000    0.000    0.000 debug.py:6(DebugLooper)
        9    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        5    0.000    0.000    0.000    0.000 event.py:5(__init__)
        1    0.000    0.000    0.000    0.000 <string>:5(ParseResult)
       72    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
       15    0.000    0.000    0.000    0.000 abc.py:9(abstractmethod)
        1    0.000    0.000    0.000    0.000 subprocess.py:542(Popen)
        3    0.000    0.000    0.000    0.000 six.py:195(load_module)
        2    0.000    0.000    0.000    0.000 pyparsing.py:645(<listcomp>)
       45    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
        1    0.000    0.000    0.000    0.000 pyparsing.py:3143(__init__)
       68    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
       12    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        5    0.000    0.000    0.000    0.000 _collections_abc.py:302(__subclasshook__)
        1    0.000    0.000    0.000    0.000 datetime.py:658(date)
        1    0.000    0.000    0.000    0.000 random.py:663(SystemRandom)
        1    0.000    0.000    0.000    0.000 <string>:5(SplitResult)
        1    0.000    0.000    0.000    0.000 calendar.py:69(_localized_day)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3158(__init__)
       30    0.000    0.000    0.000    0.000 {method 'end' of '_sre.SRE_Match' objects}
       11    0.000    0.000    0.000    0.000 _weakrefset.py:16(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:893(_set_tstate_lock)
        1    0.000    0.000    0.000    0.000 datetime.py:336(timedelta)
        1    0.000    0.000    0.000    0.000 camera.py:4(GameCamera)
        6    0.000    0.000    0.000    0.000 __init__.py:1899(__init__)
        1    0.000    0.000    0.000    0.000 <string>:5(usage)
        1    0.000    0.000    0.000    0.000 sprite.py:1223(GroupSingle)
        1    0.000    0.000    0.000    0.000 six.py:469(Module_six_moves_urllib)
       36    0.000    0.000    0.000    0.000 version.py:298(_parse_letter_version)
        1    0.000    0.000    0.000    0.000 specifiers.py:589(SpecifierSet)
       13    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
       38    0.000    0.000    0.000    0.000 enum.py:628(<lambda>)
        1    0.000    0.000    0.000    0.000 sprite.py:221(DirtySprite)
